,error_rate,cultivation_distance,shots,errors,discards,gap,attempts_per_kept_shot,low_10,best_estimate,high_10,low_100,high_100,low_1000,high_1000,keep_rate,expected_volume,t_gate_cultivation_error_rate
315,0.00141,3,5000000000,12131,3893680283,49,4.51948918122827,1.0752651170547655e-05,1.0965184669125804e-05,1.118077334239538e-05,1.0665641964690756e-05,1.1270168838543804e-05,1.0599169317706377e-05,1.1339787050003376e-05,0.2212639434,13372.567520243736,2.1930369338251607e-05
316,0.00141,3,5000000000,10898,3916509283,50,4.614714194889195,9.852737852298554e-06,1.0058231075735187e-05,1.0266548504263742e-05,9.76879620095536e-06,1.0353378966697693e-05,9.704144054978552e-06,1.0420846088338014e-05,0.21669814340000004,13635.194239102495,2.0116462151470374e-05
317,0.00141,3,5000000000,9412,3955593723,51,4.787408982055728,8.81394549489097e-06,9.011818683276642e-06,9.212583466692436e-06,8.732865936231825e-06,9.296698242651409e-06,8.670811540899999e-06,9.361596358923451e-06,0.20888125540000002,14111.479445885638,1.8023637366553284e-05
318,0.00141,3,5000000000,8543,3985064471,52,4.926421283205623,8.223349918810459e-06,8.417283419388504e-06,8.614241742639792e-06,8.143926154741992e-06,8.696719887909256e-06,8.08329176148094e-06,8.760408662371301e-06,0.2029871058,14494.869724730504,1.683456683877701e-05
319,0.00141,3,5000000000,7536,4023032996,53,5.117880102698166,7.52458370641144e-06,7.713668905034995e-06,7.905896482047412e-06,7.447068294232791e-06,7.986451915012679e-06,7.388059136539682e-06,8.048746751737789e-06,0.1953934008,15022.90537046166,1.542733781006999e-05
320,0.00141,3,5000000000,6975,4041737066,54,5.217774593131086,7.093168021878221e-06,7.278795571153751e-06,7.467522478543452e-06,7.0173641924461615e-06,7.546603070426181e-06,6.959457329902317e-06,7.607765824322283e-06,0.19165258679999997,15298.410316677702,1.4557591142307501e-05
321,0.00141,3,5000000000,6117,4079516387,55,5.431927216868494,6.464982011580905e-06,6.645419770226806e-06,6.829225323753808e-06,6.390999162741206e-06,6.906456465075603e-06,6.334626621973334e-06,6.966207664579032e-06,0.18409672259999998,15889.034552674253,1.3290839540453612e-05
322,0.00141,3,5000000000,5498,4112785994,56,5.63561886525128,6.019359437389225e-06,6.196926516960329e-06,6.378066578899342e-06,5.946750123780169e-06,6.454057263834494e-06,5.891397075171963e-06,6.512904396146335e-06,0.1774428012,16450.80784372946,1.2393853033920657e-05
323,0.00141,3,5000000000,5071,4138412371,57,5.803240228967494,5.71012144836634e-06,5.88564625270403e-06,6.064745853030348e-06,5.638358579542696e-06,6.140071911362135e-06,5.583726875911306e-06,6.198243591540704e-06,0.17231752580000004,16913.10075513565,1.177129250540806e-05
324,0.00141,3,5000000000,4646,4168998418,58,6.016835704370932,5.416644321141617e-06,5.590843748838977e-06,5.768821749367018e-06,5.345549390301882e-06,5.843514747965908e-06,5.2914099025144814e-06,5.901324505541074e-06,0.1662003164,17502.18839893789,1.1181687497677953e-05
325,0.00141,3,5000000000,4053,4227000523,59,6.468309664927989,5.068476909202359e-06,5.243211826907872e-06,5.421970033234576e-06,4.997260819621486e-06,5.497131791720474e-06,4.943017574641903e-06,5.555333642224444e-06,0.15459989539999996,18747.33524126231,1.0486423653815745e-05
326,0.00141,3,5000000000,3581,4260173131,60,6.758337926063245,4.668889634501772e-06,4.840321634763444e-06,5.01595732122565e-06,4.599021936847227e-06,5.089866504970097e-06,4.545887883939506e-06,5.147204244078353e-06,0.14796537379999997,19547.22140346519,9.680643269526888e-06
327,0.00141,3,5000000000,3159,4309166616,61,7.237635155345546,4.400380859417182e-06,4.572737903471092e-06,4.7495678060630605e-06,4.330291600383922e-06,4.82408649782333e-06,4.276979179685966e-06,4.881842826518644e-06,0.13816667680000005,20869.103691427037,9.145475806942184e-06
328,0.00141,3,5000000000,2839,4357350561,62,7.7802915275546,4.24225064950224e-06,4.417649542210213e-06,4.597903336845518e-06,4.1708586942374975e-06,4.6739323458741865e-06,4.1166611832987225e-06,4.733031440489594e-06,0.12852988779999996,22365.727922366466,8.835299084420425e-06
329,0.00141,3,5000000000,2482,4398857993,63,8.317502230991147,3.953475172797232e-06,4.128808120374792e-06,4.309231379333636e-06,3.882377163504397e-06,4.385436335012269e-06,3.828379938851953e-06,4.444557141055025e-06,0.12022840140000002,23847.33322068348,8.257616240749583e-06
330,0.00141,3,5000000000,2275,4434845434,64,8.847137197694915,3.84705376334162e-06,4.025447438391571e-06,4.209290949973498e-06,3.7747549579206624e-06,4.287004203377523e-06,3.719831930013993e-06,4.347323984992806e-06,0.11303091320000003,25308.04494544495,8.050894876783141e-06
331,0.00042,3,5000000000,1510341,1146263391,1,1.2974420687516983,0.0003912477740379,0.0003919159904371,0.0003926333461571,0.0003909906236147,0.0003928552113458,0.0003907662439833,0.0003930472301772,0.7707473218,7034.451648469823,0.0007838319808742
332,0.00042,3,5000000000,1233597,1146892204,2,1.2976538065182883,0.000319492595374,0.000320156368654,0.0003208386724304,0.0003192965951477,0.0003210507116577,0.0003191066679412,0.0003212111016683,0.7706215592,7035.45146281305,0.000640312737308
333,0.00042,3,5000000000,1163704,1147128159,3,1.2977332765646314,0.0003014637049797,0.0003020354810706,0.0003026036935859,0.000301253422875,0.0003028074403059,0.0003010823556744,0.0003029790006451,0.7705743682,7035.826716096723,0.0006040709621412
334,0.00042,3,5000000000,1028084,1147489302,4,1.2978549289947463,0.0002662266559136,0.0002668607774492,0.000267531685385,0.0002660312145355,0.000267692362421,0.0002659008294335,0.0002678738025401,0.7705021396,7036.40115232733,0.0005337215548984
335,0.00042,3,5000000000,809412,1148191265,5,1.2980914532361425,0.0002096379352024,0.0002101381599364,0.0002106308635285,0.0002094340751319,0.0002108517960978,0.0002093044788736,0.0002110022474934,0.770361747,7037.51800707118,0.0004202763198728
336,0.00042,3,5000000000,702822,1148557577,6,1.2982149151561055,0.0001820041748031,0.0001824828006782,0.0001829728456517,0.0001817975119707,0.0001831666665421,0.000181680888132,0.0001832961011656,0.7702884846,7038.100987615508,0.0003649656013564
337,0.00042,3,5000000000,640378,1148818711,7,1.2983029421867849,0.000165837093108,0.0001662809283554,0.0001667302710038,0.0001656423372802,0.0001669292982483,0.0001655038784646,0.0001670486148853,0.7702362577999999,7038.516646518886,0.0003325618567108
338,0.00042,3,5000000000,542997,1149287005,8,1.2984608317720334,0.0001406335010433,0.0001410120672989,0.0001413978503999,0.0001404445646045,0.0001415782040125,0.0001403244699622,0.0001416972754678,0.770142599,7039.262192646625,0.0002820241345978
339,0.00042,3,5000000000,483573,1149652368,9,1.29858404390506,0.0001252107124025,0.0001255920364127,0.0001259798247744,0.0001250302429835,0.0001261592864921,0.0001249330621479,0.0001262638251049,0.7700695264,7039.843993710478,0.0002511840728254
340,0.00042,3,5000000000,437144,1150009081,10,1.2987043615420517,0.0001131837968368,0.0001135441639206,0.0001139167803839,0.0001130105237009,0.0001140806093418,0.0001129134221731,0.0001141736641067,0.7699981838000001,7040.412127119764,0.0002270883278412
341,0.00042,3,5000000000,414502,1150252224,11,1.298786385324592,0.0001073167500935,0.0001076699108923,0.0001080267056955,0.0001071573864063,0.0001081834016754,0.0001070553797236,0.0001082843199751,0.7699495552,7040.799439008383,0.0002153398217846
342,0.00042,3,5000000000,394486,1150462092,12,1.298857192186997,0.0001021304918657,0.0001024761956961,0.0001028233360625,0.0001019881968649,0.0001029684833538,0.0001018741805828,0.0001030757066128,0.7699075816000001,7041.13378520354,0.0002049523913922
343,0.00042,3,5000000000,364118,1150824539,13,1.2989794954951368,9.424415791785075e-05,9.459636321837188e-05,9.494210999283933e-05,9.411806338022375e-05,9.507980181940582e-05,9.40148542633557e-05,9.518190420574334e-05,0.7698350922,7041.711294845168,0.00018919272643674377
344,0.00042,3,5000000000,338598,1151229817,14,1.2991162788796131,8.764908372290827e-05,8.797563478733695e-05,8.830262495306802e-05,8.751981645665332e-05,8.842993834843892e-05,8.742054838351983e-05,8.853503945366644e-05,0.7697540366,7042.357178628288,0.0001759512695746739
345,0.00042,3,5000000000,286960,1152418048,15,1.2995174789719373,7.427392413342935e-05,7.458190717700924e-05,7.48911455544742e-05,7.41608375233381e-05,7.500641275489589e-05,7.406288769284674e-05,7.509855114321942e-05,0.7695163904,7044.251623881347,0.00014916381435401847
346,0.00042,3,5000000000,265972,1152833215,16,1.2996577163993903,6.884803409946262e-05,6.91345124513493e-05,6.942532646137929e-05,6.872770918872445e-05,6.954346534783779e-05,6.864087385803317e-05,6.963067497995151e-05,0.769433357,7044.913817469589,0.0001382690249026986
347,0.00042,3,5000000000,256506,1153113495,17,1.2997524080582397,6.638091341350867e-05,6.6678858257608e-05,6.697745557741637e-05,6.627153664883076e-05,6.70847501387359e-05,6.618568540274624e-05,6.717482558014796e-05,0.769377301,7045.3609463886605,0.000133357716515216
348,0.00042,3,5000000000,242984,1153467220,18,1.2998719325616293,6.290069624728377e-05,6.316961635252202e-05,6.344545957567533e-05,6.27819893426204e-05,6.35532839525158e-05,6.269626278864054e-05,6.364330268361836e-05,0.769306556,7045.925334663745,0.00012633923270504403
349,0.00042,3,5000000000,235189,1153881750,19,1.3000120311953425,6.0883507676863554e-05,6.114970594052848e-05,6.141804402399745e-05,6.076900001709516e-05,6.152939005450496e-05,6.0685016639829e-05,6.161454344259957e-05,0.76922365,7046.586872875412,0.00012229941188105696
350,0.00042,3,5000000000,224681,1154453816,20,1.3002054218469346,5.815883604012906e-05,5.842629089589943e-05,5.869801562627651e-05,5.804737983092183e-05,5.8806777809848815e-05,5.796940651174871e-05,5.888440267396877e-05,0.7691092368,7047.500053128621,0.00011685258179179886
351,0.00042,3,5000000000,212314,1154982479,21,1.3003841909929317,5.496308114222505e-05,5.521795384297288e-05,5.547870948180264e-05,5.485736770976863e-05,5.558121096530629e-05,5.477774518572864e-05,5.566200123435016e-05,0.7690035042,7048.344191418983,0.00011043590768594576
352,0.00042,3,5000000000,203731,1155827697,22,1.3006701064092911,5.274134560560045e-05,5.299736430674762e-05,5.3252495950881936e-05,5.264154778964391e-05,5.33571010435533e-05,5.256195718446702e-05,5.343449351624965e-05,0.7688344605999999,7049.6942686339735,0.00010599472861349524
353,0.00042,3,5000000000,192523,1156743092,23,1.30097990274608,4.984738324446147e-05,5.0093710779326336e-05,5.0337662724888025e-05,4.9749349204838536e-05,5.044040631176041e-05,4.967407710960133e-05,5.051677643403588e-05,0.7686513816,7051.157110270537,0.00010018742155865267
354,0.00042,3,5000000000,166085,1163083296,24,1.3031296700241686,4.3063470684090205e-05,4.328605826309853e-05,4.351085595002794e-05,4.296951503485128e-05,4.3604683892559165e-05,4.289339141202269e-05,4.368075017768225e-05,0.7673833408,7061.308195709155,8.657211652619705e-05
355,0.00042,3,5000000000,136465,1169205768,25,1.3052123647422196,3.5414533327510766e-05,3.562316108238308e-05,3.583173140791134e-05,3.533190816394651e-05,3.591774751320029e-05,3.526365599894743e-05,3.5985093860817944e-05,0.7661588464,7071.142568127517,7.124632216476617e-05
356,0.00042,3,5000000000,87979,1176582397,26,1.3077305483087558,2.2844130322428708e-05,2.301056518936574e-05,2.3176299112728648e-05,2.2775312310032275e-05,2.3246165925025168e-05,2.272348433292496e-05,2.3299929343344608e-05,0.7646835206,7083.033295460968,4.602113037873148e-05
357,0.00042,3,5000000000,82701,1177896981,27,1.3081803325363583,2.1477660228393757e-05,2.1637564343212698e-05,2.179879495288926e-05,2.141032295393501e-05,2.1866346768922608e-05,2.1358898385046383e-05,2.191818472279645e-05,0.7644206038,7085.1571523872,4.3275128686425395e-05
358,0.00042,3,5000000000,78042,1179104132,28,1.3085936312103683,2.0268511018212338e-05,2.0425052839990143e-05,2.0582123333595124e-05,2.0203688524075732e-05,2.0647780710468716e-05,2.0154542981646103e-05,2.069786844031312e-05,0.7641791736,7087.10872649214,4.085010567998029e-05
359,0.00042,3,5000000000,74401,1180559560,29,1.30909228116719,1.9327367754424257e-05,1.947955496852832e-05,1.9632001382904134e-05,1.926392390608924e-05,1.969639301405103e-05,1.9215453455271052e-05,1.974628513908702e-05,0.763888088,7089.463324762975,3.895910993705664e-05
360,0.00042,3,5000000000,71992,1181632005,30,1.309459959052763,1.8703734185264146e-05,1.885412828052997e-05,1.9005378762609284e-05,1.8641338418195075e-05,1.9068591632693064e-05,1.8593836448705092e-05,1.91168609457193e-05,0.763673599,7091.199479959124,3.770825656105994e-05
361,0.00042,3,5000000000,67741,1183187901,31,1.3099937509865909,1.760358861197374e-05,1.7748057342866854e-05,1.7893272770198267e-05,1.7542398803845334e-05,1.7955185694877457e-05,1.7496090524732953e-05,1.8002017971490403e-05,0.7633624198,7093.7200167548945,3.549611468573371e-05
362,0.00042,3,5000000000,53574,1196452929,32,1.3145624084668717,1.3954363915902752e-05,1.408527329883017e-05,1.4215638452920305e-05,1.3901507990565894e-05,1.4270981530334791e-05,1.3859794296206831e-05,1.4313326214650126e-05,0.7607094141999999,7115.292971602234,2.817054659766034e-05
363,0.00042,3,5000000000,39031,1210522854,33,1.3194432386639108,1.018810735954759e-05,1.0299837813034272e-05,1.0412758404322622e-05,1.014205351273017e-05,1.0459324195116812e-05,1.01068481282246e-05,1.0495170829036582e-05,0.7578954292,7138.339989224616,2.0599675626068543e-05
364,0.00042,3,5000000000,37095,1212561830,34,1.3201535639483966,9.685871650810342e-06,9.79421929414626e-06,9.903879170125173e-06,9.640677513687306e-06,9.949329417039698e-06,9.606311276099329e-06,9.98466992795819e-06,0.757487634,7141.694107005464,1.958843858829252e-05
365,0.00042,3,5000000000,35649,1214078100,35,1.320682288337389,9.309555487660747e-06,9.416200582479e-06,9.523506018441638e-06,9.26533376190354e-06,9.568646939071828e-06,9.231828052237423e-06,9.603214477298115e-06,0.75718438,7144.190715127158,1.8832401164958e-05
366,0.00042,3,5000000000,34246,1215858896,36,1.321303794161422,8.94567064748651e-06,9.04987394994349e-06,9.155229429309357e-06,8.902416446466633e-06,9.199051790960912e-06,8.86910637780488e-06,9.23293530546952e-06,0.7568282208,7147.125432193864,1.809974789988698e-05
367,0.00042,3,5000000000,33284,1217609526,37,1.3219153423545158,8.696598150326243e-06,8.799726053878593e-06,8.903797804985694e-06,8.654278352542191e-06,8.947161915890549e-06,8.621529221839934e-06,8.980455675714034e-06,0.7564780948000001,7150.013129862956,1.7599452107757185e-05
368,0.00042,3,5000000000,23735,1232883180,38,1.327275005595778,6.213125612600461e-06,6.300574453648082e-06,6.388580750198238e-06,6.177156459936913e-06,6.4257179048670965e-06,6.149551794361397e-06,6.45406318989598e-06,0.753423364,7175.321171361118,1.2601148907296163e-05
369,0.00042,3,5000000000,19516,1252463032,39,1.3342096531738818,5.1279040511389024e-06,5.2076871200060165e-06,5.288204004182622e-06,5.09531731455891e-06,5.321615282328551e-06,5.070252852006022e-06,5.347597681123129e-06,0.7495073936000001,7208.066204170546,1.0415374240012033e-05
370,0.00042,3,5000000000,18992,1254740707,40,1.3350210511926652,4.99224981163407e-06,5.070943962543957e-06,5.150391065326968e-06,4.960035753658031e-06,5.183414146060301e-06,4.93525776293962e-06,5.209065240546484e-06,0.7490518586,7211.897581965512,1.0141887925087914e-05
371,0.00042,3,5000000000,18351,1256975862,41,1.3358182619148162,4.82567286078239e-06,4.902720186518872e-06,4.9806064061241165e-06,4.793907102503435e-06,5.013275177548428e-06,4.769493687940519e-06,5.038447336884366e-06,0.7486048276,7215.661968108997,9.805440373037744e-06
372,0.00042,3,5000000000,17288,1263275891,42,1.338070420099045,4.5513582228449175e-06,4.626512286085395e-06,4.702426373324742e-06,4.520625421425782e-06,4.733994130686302e-06,4.496914813573677e-06,4.758523637635781e-06,0.7473448218000001,7226.2965378985,9.25302457217079e-06
373,0.00042,3,5000000000,16881,1265651591,43,1.3389216673709023,4.4460634578138e-06,4.520467334894568e-06,4.595725443999407e-06,4.415546755160841e-06,4.6270347882797135e-06,4.392201316960728e-06,4.651215713600546e-06,0.7468696818,7230.316081722774,9.040934669789136e-06
374,0.00042,3,5000000000,16347,1269189272,44,1.34019127821046,4.308471046081971e-06,4.381621366453839e-06,4.4555382762371e-06,4.278480245648098e-06,4.486394840236988e-06,4.255431636037689e-06,4.5103413780041e-06,0.7461621456,7236.311115807579,8.763242732907678e-06
375,0.00042,3,5000000000,15244,1288129094,45,1.3470296044573542,4.035916221058362e-06,4.106823859461022e-06,4.178647477995023e-06,4.00675033605277e-06,4.208481489684652e-06,3.984459690150657e-06,4.231723138487835e-06,0.7423741812,7268.601324473047,8.213647718922044e-06
376,0.00042,3,5000000000,14505,1294053908,46,1.3491831435689523,3.844788792464713e-06,3.913980300823005e-06,3.983967827236274e-06,3.816242775503385e-06,4.013247799827953e-06,3.794472356291361e-06,4.035970742339659e-06,0.7411892184,7278.770220306963,7.82796060164601e-06
377,0.00042,3,5000000000,11128,1305412594,47,1.353331089196415,2.9512145205423247e-06,3.0119736731436257e-06,3.073571891020515e-06,2.9262563885868448e-06,3.099412394846452e-06,2.907095927019462e-06,3.119352375121477e-06,0.7389174812,7298.356596418433,6.023947346287251e-06
378,0.00042,3,5000000000,10390,1326311577,48,1.3610299575147011,2.769075334835493e-06,2.828220252689622e-06,2.8881736223387937e-06,2.744838113343724e-06,2.913197519146277e-06,2.7262845529564937e-06,2.932641193126029e-06,0.7347376846,7334.710238451967,5.656440505379244e-06
379,0.00042,3,5000000000,7058,1352427663,49,1.3707747335233864,1.8859968670718648e-06,1.9349856145155862e-06,1.984807792997581e-06,1.8659177587682204e-06,2.005728556987902e-06,1.8506144296378351e-06,2.021884508002836e-06,0.7295144674,7380.72454653901,3.8699712290311724e-06
380,0.00042,3,5000000000,6911,1356394027,50,1.372266934269697,1.848215764795048e-06,1.8967473572093632e-06,1.9461352441909613e-06,1.828356317715368e-06,1.966853730371794e-06,1.81317630088318e-06,1.9828598518987005e-06,0.7287211946000001,7387.7706381893,3.7934947144187264e-06
381,0.00042,3,5000000000,5886,1402249258,51,1.3897572002003038,1.5907105328866052e-06,1.6360221766580627e-06,1.6821954698939509e-06,1.5721517152285255e-06,1.7015881418724478e-06,1.558017884497458e-06,1.716578063039143e-06,0.7195501484,7470.358733015465,3.2720443533161254e-06
382,0.00042,3,5000000000,5629,1410414250,52,1.3929183884837306,1.5237886432995787e-06,1.568147522315075e-06,1.6133393665271822e-06,1.5055859857923717e-06,1.6324000617620014e-06,1.491754306189788e-06,1.6470842074186417e-06,0.71791715,7485.285694032122,3.13629504463015e-06
383,0.00042,3,5000000000,4859,1460474810,53,1.4126188485113629,1.3309327514631984e-06,1.3727829974844733e-06,1.415494941003655e-06,1.3138796167177442e-06,1.433438025623996e-06,1.3008467952166203e-06,1.447315593196838e-06,0.707905038,7578.310206487487,2.7455659949689465e-06
384,0.00042,3,5000000000,4113,1512952453,54,1.4338777807701182,1.1405006517394645e-06,1.1795078629021058e-06,1.219395475022469e-06,1.124587476122533e-06,1.2361775805748712e-06,1.112474076626062e-06,1.2491828520513144e-06,0.6974095094,7678.693740981146,2.3590157258042116e-06
385,0.00042,3,5000000000,1102,1549615948,55,1.4491140472329578,2.991782898491093e-07,3.193847361313969e-07,3.404809384390234e-07,2.9106904763771497e-07,3.49482834903852e-07,2.849450916717835e-07,3.5649654689512225e-07,0.6900768104,7750.638571579094,6.387694722627938e-07
386,0.00042,3,5000000000,920,1584208838,56,1.4637897227724077,2.507266865514537e-07,2.6933730909395685e-07,2.888466985265887e-07,2.432789244391165e-07,2.9719322752905464e-07,2.3766675463984357e-07,3.037070917979031e-07,0.6831582324000001,7819.936321994782,5.386746181879137e-07
387,0.00042,3,5000000000,815,1597856538,57,1.469661715888181,2.219953415944457e-07,2.395548597826884e-07,2.580167502648364e-07,2.149821158835071e-07,2.659323482696804e-07,2.0970309099798922e-07,2.721137454491036e-07,0.6804286924,7847.66355760237,4.791097195653768e-07
388,0.00042,3,5000000000,779,1608822108,58,1.4744139521098212,2.125013853446058e-07,2.2971369382824466e-07,2.4783129247883174e-07,2.056306163250961e-07,2.556073516652897e-07,2.0046426983488958e-07,2.616789883224445e-07,0.6782355784,7870.1033613935115,4.594273876564893e-07
389,0.00042,3,5000000000,699,1643646146,59,1.4897118169056367,1.9180933477343655e-07,2.0826171208585569e-07,2.2562579303058194e-07,1.852605616237268e-07,2.3309222865986885e-07,1.8033557435508706e-07,2.389318989844508e-07,0.6712707708000001,7942.3390560084135,4.1652342417171137e-07
390,0.00042,3,5000000000,657,1659846597,60,1.4969372345339929,1.8068631202924426e-07,1.9669755269620472e-07,2.1362791282553558e-07,1.7431834103099728e-07,2.2091500328615298e-07,1.6953712350198906e-07,2.2661833415200185e-07,0.6680306806,7976.457089357392,3.9339510539240945e-07
391,0.00042,3,5000000000,615,1672209545,61,1.5024984492285296,1.692714753579639e-07,1.848073093292168e-07,2.0126567734866586e-07,1.631022167229577e-07,2.083544650349687e-07,1.5847452149747812e-07,2.1390769930554417e-07,0.6655580910000001,8002.716845978983,3.696146186584336e-07
392,0.00042,3,5000000000,556,1686088153,62,1.508790887877356,1.5296725543828266e-07,1.6777754679966298e-07,1.835112181847968e-07,1.4710107646384837e-07,1.903068123465386e-07,1.427014422330227e-07,1.9563284418289477e-07,0.6627823694,8032.429402776617,3.3555509359932595e-07
393,0.00042,3,5000000000,531,1707290649,63,1.5185063317065872,1.4670897079126982e-07,1.612653724929395e-07,1.7675413708265685e-07,1.409477577664279e-07,1.8344771299554647e-07,1.3663216276995957e-07,1.8869567088006245e-07,0.6585418702,8078.30520589564,3.22530744985879e-07
394,0.00042,3,5000000000,493,1729845330,64,1.5289796668675737,1.36651028802867e-07,1.5075739521519328e-07,1.6579949718402775e-07,1.310794268945083e-07,1.7231295056756445e-07,1.269083703615768e-07,1.7742280061633905e-07,0.654030934,8127.759731112828,3.0151479043038656e-07
395,0.00042,3,5000000000,484,1735036368,65,1.5314106255065258,1.342465183085384e-07,1.4824054861019045e-07,1.6317486503629146e-07,1.2872118876943128e-07,1.696404806998475e-07,1.245863800788578e-07,1.7471557551486996e-07,0.6529927264,8139.238587032617,2.964810972203809e-07
396,0.00042,3,5000000000,458,1757176830,66,1.5418663725399089,1.2754318638965446e-07,1.412349597835148e-07,1.5587343913050926e-07,1.2214357035076938e-07,1.622197611225283e-07,1.1810388045303133e-07,1.6720615697340045e-07,0.648564634,8188.61006205792,2.824699195670296e-07
397,0.00042,3,5000000000,425,1787191261,67,1.5562706665955253,1.1898623013550013e-07,1.322830067165103e-07,1.4653533348721385e-07,1.1375404815219537e-07,1.5272306566021206e-07,1.0984469623605565e-07,1.575879677660451e-07,0.6425617478000001,8256.62636371102,2.645660134330206e-07
398,0.00042,3,5000000000,417,1806104647,68,1.5654864813189848,1.1731755696004485e-07,1.3056157259764798e-07,1.4476679693519064e-07,1.121076179479948e-07,1.5093794464718016e-07,1.0821581855377715e-07,1.5579095274133738e-07,0.6387790706,8300.1429450718,2.6112314519529596e-07
399,0.00042,3,5000000000,396,1826515281,69,1.575555088673767,1.1180769136074734e-07,1.247839630766472e-07,1.387276256174089e-07,1.0670919509160555e-07,1.4479351271141257e-07,1.0290580510591077e-07,1.495642935219692e-07,0.6346969438000001,8347.686367362197,2.495679261532944e-07
400,0.00042,3,5000000000,385,1835823716,70,1.580190087108187,1.0884665362721619e-07,1.216746367599031e-07,1.354728566064937e-07,1.0381216800751423e-07,1.4147757894009929e-07,1.0005763635892293e-07,1.4620234730259422e-07,0.6328352568,8369.572580630771,2.433492735198062e-07
401,0.00042,3,5000000000,360,1864231603,71,1.594505513415629,1.0230347378553545e-07,1.148043970161869e-07,1.2828434663250417e-07,9.740834185720637e-08,1.341585049464991e-07,9.375692422988597e-08,1.3878575994845705e-07,0.6271536794,8437.16925355969,2.296087940323738e-07
402,0.00042,3,5000000000,353,1878096257,72,1.6015868551386103,1.0064371802125738e-07,1.1307203202260937e-07,1.2648372035344972e-07,9.577809715320233e-08,1.323327155509932e-07,9.215210451157077e-08,1.369388793484015e-07,0.6243807485999999,8470.60696823687,2.2614406404521873e-07
403,0.00042,3,5000000000,345,1908704855,73,1.6174450394529087,9.920113920406653e-08,1.116037077721351e-07,1.2499938759487168e-07,9.434880408353893e-08,1.308448339700673e-07,9.0735431863786e-08,1.3545131744448816e-07,0.6182590290000001,8545.48846148321,2.232074155442702e-07
404,0.00042,3,5000000000,335,1935081253,74,1.6313646169678608,9.69813637933939e-08,1.0930142938631059e-07,1.2262315285449882e-07,9.216557544192541e-08,1.2844059908123888e-07,8.857983601220736e-08,1.3302473365699308e-07,0.6129837494,8611.215957710527,2.1860285877262119e-07
405,0.00042,3,5000000000,326,1972792087,75,1.6516870137081416,9.539153183364448e-08,1.076899933433809e-07,1.2100259068000134e-07,9.058842599556856e-08,1.2681983234496125e-07,8.701417529625758e-08,1.314049154971273e-07,0.6054415825999999,8707.177221883987,2.153799866867618e-07
406,0.00042,3,5000000000,303,2018513983,76,1.67701608162396,8.96096773476835e-08,1.0162717459425872e-07,1.1467435971543581e-07,8.492409441342014e-08,1.203896305243011e-07,8.14426090263297e-08,1.248974497538286e-07,0.5962972034,8826.779718018905,2.0325434918851745e-07
407,0.00042,3,5000000000,284,2062804195,77,1.7023039421082764,8.489389763376706e-08,9.669086395825083e-08,1.0953304490369175e-07,8.030789081152185e-08,1.151642663468941e-07,7.690328292566794e-08,1.1961408885370513e-07,0.587439161,8946.187634881413,1.9338172791650166e-07
408,0.00042,3,5000000000,276,2104711027,78,1.7269433359411042,8.35391569738141e-08,9.532727219073341e-08,1.0817573061644097e-07,7.895584935797704e-08,1.138193814410663e-07,7.556067875785055e-08,1.1827489524998099e-07,0.5790577946,9062.533527101776,1.9065454438146682e-07
409,0.00042,3,5000000000,258,2149478139,79,1.754064778769248,7.895045573200747e-08,9.050974262989524e-08,1.0314602530248759e-07,7.446706615522428e-08,1.0870290252441605e-07,7.114837559212813e-08,1.1309858886221677e-07,0.5701043722,9190.599521160648,1.8101948525979048e-07
410,0.00042,3,5000000000,253,2205379228,80,1.7891515183447928,7.885864236322938e-08,9.053106687492982e-08,1.0330203041946045e-07,7.433924562555996e-08,1.0891996618996002e-07,7.098995398149141e-08,1.1336421856382023e-07,0.5589241544,9356.277217978311,1.8106213374985965e-07
411,0.00238,3,5000000000,37273122,3848342164,1,4.341567291968537,0.0323416124179439,0.0323647535186831,0.0323894169639462,0.0323416124179439,0.0323894169639462,0.0323416124179439,0.0323894169639462,0.23033156720000003,8082.071882587683,0.0647295070373662
412,0.00238,3,5000000000,32577216,3858864809,2,4.381601787124972,0.0285279341455345,0.0285480776133561,0.0285677645971396,0.0285279341455345,0.0285677645971396,0.0285279341455345,0.0285677645971396,0.2282270382,8148.225491923658,0.0570961552267122
413,0.00238,3,5000000000,29587157,3866395493,3,4.410709344664401,0.0260820702259258,0.0261000700132184,0.0261180868523134,0.0260820702259258,0.0261180868523134,0.0260820702259258,0.0261180868523134,0.2267209014,8196.323263176102,0.0522001400264368
414,0.00238,3,5000000000,26398741,3875090419,4,4.444801677007315,0.0234531105216002,0.0234674336905661,0.0234840804329499,0.0234531105127106,0.0234840804418395,0.0234531105127106,0.0234840804418395,0.22498191619999997,8252.657952210451,0.0469348673811322
415,0.00238,3,5000000000,22948626,3885963515,5,4.488183339905276,0.0205858568447154,0.0205995282102452,0.0206121375549024,0.020585856835739,0.0206121375638788,0.020585856835739,0.0206121375638788,0.22280729700000002,8324.342472490365,0.0411990564204904
416,0.00238,3,5000000000,20340121,3895087710,6,4.52524606450844,0.0183916154919409,0.018408810531015,0.0184237810405747,0.0183916154828905,0.0184237810496252,0.0183916154828905,0.0184237810496252,0.22098245800000005,8385.58548292496,0.03681762106203
417,0.00238,3,5000000000,18127335,3903815139,7,4.561274443542467,0.0165367496988265,0.0165367499998706,0.0165407873572156,0.016536749689704,0.0165407873663382,0.016536749689704,0.0165407873663382,0.21923697220000005,8445.119324994372,0.0330734999997412
